topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.2734936e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.277438e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3639e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070456e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774314e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
6.211503e-11,3.4314773e-10,3.4035205e-10,4.2454473e-10,8.3638846e-10,1.5070427e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300917e-10,3.4446057e-10,5.7083612e-11,3.2774253e-10,1.4699857e-10,6.2938177e-10
